brand,colour,model,mrp,name,price,sizes,symbol
 RedTape, NAVY  , RLF0064,2999.0,RedTape Women's Navy Thong Slipper,899.0,"36,37,38,39",₹
 RedTape, BLACK, RSO2261,4999.0,RedTape Men's Black Walking Shoes,1499.0,6,₹
 RedTape, BEIGE, RLF0065,2999.0,RedTape Women's Beige Thong Slipper,899.0,"36,37,39,40",₹
 RedTape, SKY BLUE , RGS0064,1499.0,RedTape Women Blue Sunnies Sliders,449.0,"36,37,38,39,40",₹
 RedTape, PEACH , RLO0682A,5199.0,RedTape Women's Peach Walking Shoes,1559.0,"35,36,37,38,39",₹
 RedTape, BLUE, RLO0744B,5299.0,RedTape Women's Blue Walking Shoes,1589.0,"35,36,37,38,39,40",₹
 RedTape, BLUSH, RLF0066,2999.0,RedTape Women's Blush Thong Slipper,899.0,"36,37,39,40",₹
 RedTape, BLACK, RLO1081,4599.0,RedTape Women's Black Walking Shoes,1379.0,"36,38,39",₹
 RedTape, NAVY  , RLO0754B,4999.0,RedTape Women's Navy Walking Shoes,1499.0,"36,37,39",₹
 RedTape, PINK , RLO0783A,5999.0,RedTape Women's Pink Walking Shoes,1799.0,"36,37,39,40",₹
 RedTape, GREEN , RLO0782A,5999.0,RedTape Women's Green Walking Shoes,1799.0,"36,37,38,39,40",₹
 RedTape, BLACK, RSO2041,6799.0,RedTape Men's Black Walking Shoes,2039.0,"9,10",₹
 RedTape, BLACK, RSO2271,5299.0,RedTape Men's Black Walking Shoes,1589.0,"6,9",₹
 RedTape, BLUE WHITE, RSO2014,6499.0,RedTape Men's Blue/White Walking Shoes,1949.0,10,₹
 RedTape, NAVY  , RSO1954,5399.0,RedTape Men Navy Walking Shoes,1619.0,"6,8,9,10",₹
 RedTape, WHITE  , RSO2065,6899.0,RedTape Men's White Walking Shoes,2069.0,"6,7,10,11",₹
 RedTape, BLACK, RSO2001,5099.0,RedTape Men's Black Walking Shoes,1529.0,"6,7,8,9,10",₹
 RedTape, GREY , RSO2043,6799.0,RedTape Men's Grey Walking Shoes,2039.0,10,₹
 RedTape, BLACK/YELLOW, RSO1971,5599.0,RedTape Men Black Walking Shoes,1679.0,"6,7,8,9,10,11",₹
 RedTape, BLACK, RTE2791A,6999.0,RedTape Men's Black Moccasin,2099.0,"7,8,9",₹
 RedTape, BLACK, RSO2231,5699.0,RedTape Men's Black Walking Shoes,1709.0,"6,7,8,9,10",₹
 RedTape, OLIVE  , RSO1873,5399.0,RedTape Men's Olive Walking Shoes,1619.0,6,₹
 RedTape, WHITE BLUE, RFF0835,2199.0,RedTape Men White/Blue Slider,659.0,"6,7,8,9,10,11",₹
 RedTape, BLUE, RLO0914,6299.0,RedTape Women's Blue Walking Shoes,1889.0,"36,37,38,39,40",₹
 RedTape, GREY , RLO0926,6099.0,RedTape Women's Grey Walking Shoes,1829.0,"36,37,38",₹
 RedTape, WHITE BLUE, RLO0925,6099.0,RedTape Women's White And Blue Walking Shoes,1829.0,"36,37,38,39",₹
 RedTape, SKY BLUE , RLO0616A,4199.0,RedTape Women's Sky Blue Walking Shoes,1259.0,"36,37,38,39,40",₹
 RedTape, WHITE  , RLO0615A,4199.0,RedTape Women's White Walking Shoes,1259.0,"36,37,38,39,40",₹
 RedTape, PURPLE , RLO0903,6299.0,RedTape Women's Purple Walking Shoes,1889.0,39,₹
 RedTape, PINK , RLO0617A,4199.0,RedTape Women's Pink Walking Shoes,1259.0,"36,37,38,39,40",₹
 RedTape, PINK , RLO0902,6299.0,RedTape Women's Pink Walking Shoes,1889.0,"36,37,38,39,40",₹
 RedTape, MINT GREEN , RLO0822,5599.0,RedTape Women's Mint Green Walking Shoes,1679.0,"36,37,38,39,40",₹
 RedTape, WHITE PINK, RLO0922,6099.0,RedTape Women's White And Pink Walking Shoes,1829.0,"36,37,38,39",₹
 RedTape, PURPLE , RLO0923,6099.0,RedTape Women's Purple Walking Shoes,1829.0,"36,37,38,39,40",₹
 RedTape, PINK , RLO0912,6299.0,RedTape Women's Pink Walking Shoes,1889.0,"36,37,38,39,40",₹
 RedTape, BLUE, RLO0704A,6299.0,RedTape Women's Blue Walking Shoes,1889.0,37,₹
 RedTape, BEIGE, RLO0766A,5899.0,RedTape Women's Beige Walking Shoes,1769.0,"36,37",₹
 RedTape, PINK , RLO0793A,6299.0,RedTape Women's Pink Walking Shoes,1889.0,"36,37,38",₹
 RedTape, LILAC, RLO0773A,5799.0,RedTape Women's Lilac Walking Shoes,1739.0,"36,37,38,39,40",₹
 RedTape, WHITE  , RLO0775A,5799.0,RedTape Women's White Walking Shoes,1739.0,"36,37,38,39,40",₹
 RedTape, BLACK, RLO0811A,6699.0,RedTape Women's Black Walking Shoes,2009.0,"36,37,38,39",₹
 RedTape, BEIGE, RLO0826,5599.0,RedTape Women's Beige Walking Shoes,1679.0,"36,37,38,39",₹
 RedTape, NAVY  , RLO0774A,5799.0,RedTape Women's Navy Walking Shoes,1739.0,"36,37,38,39,40",₹
 RedTape, PINK , RLO0813A,6699.0,RedTape Women's Pink Walking Shoes,2009.0,"36,37,38",₹
 RedTape, LILAC, RLO0823,5599.0,RedTape Women's Lilac Walking Shoes,1679.0,"36,37,38",₹
 RedTape, BLACK, RSO2381,5299.0,RedTape Men Black Walking Shoes,1589.0,"9,10",₹
 RedTape, BLUE, RLO0764A,5899.0,RedTape Women's Blue Walking Shoes,1769.0,"36,37,38",₹
 RedTape, BLACK WHITE, RLO0761A,5899.0,RedTape Women's Black And White Walking Shoes,1769.0,"36,37,38",₹
 RedTape, GREY , RSO2013,6499.0,RedTape Men's Grey Walking Shoes,1949.0,"6,7,10",₹
 RedTape, BLACK, RSO2011,6499.0,RedTape Men's Black Walking Shoes,1949.0,"6,7,8,9,10",₹
 RedTape, WHITE  , RSO2015,6499.0,RedTape Men's White Walking Shoes,1949.0,"9,10,11",₹
 RedTape, BLACK, RFF0863,2199.0,RedTape Men's Black Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, RED , RFF0877,2199.0,RedTape Men's Red Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, SLATE BLUE, RFF0834,2199.0,RedTape Men's Slate Blue Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BEIGE, RSO2016,6499.0,RedTape Men's Beige Walking Shoes,1949.0,"6,7,10",₹
 RedTape, BLACK, RSO2272,5299.0,RedTape Men Black Walking Shoes,1589.0,9,₹
 RedTape, SLATE BLUE, RSO2275,5299.0,RedTape Men Slate Blue Walking Shoes,1589.0,7,₹
 RedTape, NAVY  , RSO2234,5699.0,RedTape Men Navy Walking Shoes,1709.0,"6,7,8,9,10,11",₹
 RedTape, BLACK, RSO2232,5699.0,RedTape Men's Black Walking Shoes,1709.0,"6,7,8,9,10,11",₹
 RedTape, BLACK, RLO0731B,5299.0,RedTape Women's Black Walking Shoes,1589.0,"36,37",₹
 RedTape, BLUE, RLO0756B,4999.0,RedTape Women's Blue Walking Shoes,1499.0,"36,37,40",₹
 RedTape, GREY , RLO0738B,5299.0,RedTape Women's Grey Walking Shoes,1589.0,"35,36,37,38,39",₹
 RedTape, BLUE, RLO0684A,5199.0,RedTape Women's Blue Walking Shoes,1559.0,35,₹
 RedTape, PURPLE , RLO0733B,5299.0,RedTape Women's Purple Walking Shoes,1589.0,"35,36,37,38",₹
 RedTape, BLACK, RLO0681A,5199.0,RedTape Women's Black Walking Shoes,1559.0,"35,36,37",₹
 RedTape, WHITE PINK, RLO0676A,5599.0,RedTape Women's White And Pink Walking Shoes,1679.0,"35,36,37,38,39,40",₹
 RedTape, PINK , RLO0683A,5199.0,RedTape Women's Pink Walking Shoes,1559.0,"35,36,37,38",₹
 RedTape, BLACK, RLO0671A,5599.0,RedTape Women's Black Walking Shoes,1679.0,"36,37,38,39,40",₹
 RedTape, GREEN , RLO0656A,5499.0,RedTape Women's Green Walking Shoes,1649.0,"35,36,37,38,39,40",₹
 RedTape, PINK AND BURGUNDY, RLO0673A,5599.0,RedTape Women's Pink And Burgundy Walking Shoes,1679.0,"35,36,37,38,39,40",₹
 RedTape, WHITE  , RLO0675A,5599.0,RedTape Women's White Walking Shoes,1679.0,"36,37,38,39,40",₹
 RedTape, BLACK, RFF0832,2199.0,RedTape Men's Black Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, AIRFORCE BLUE, RFF0861,2199.0,RedTape Men's Blue Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, TEAL WHITE, RTE3615,5199.0,RedTape Men's White/Teal Sneakers,1559.0,"6,7,8,9,10",₹
 RedTape, TAN, RTE3552,6899.0,RedTape Men's Tan Mocassin,2069.0,"7,8,9,10",₹
 RedTape, BEIGE, RSO2086,6899.0,RedTape Men's Beige Walking Shoes,2069.0,"8,9,10,11",₹
 RedTape, BLACK/ICE GREY, RSO2296,5299.0,RedTape Men's BLACK/ICE GREY Walking Shoes,1589.0,6,₹
 RedTape, BLACK GREY, RSO2295,5299.0,RedTape Men's Black/Grey Walking Shoes,1589.0,"8,10",₹
 RedTape, ELECTRIC BLUE, RFF0831,2199.0,RedTape Men's Electric Blue Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, SAPPHIRE, RFF0864,2199.0,RedTape Men's Sapphire Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK, RFF0836,2199.0,RedTape Men's Black Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, NAVY  , RSO2354,5399.0,RedTape Men's Navy Walking Shoes,1619.0,6,₹
 RedTape, NAVY  , RSO2344,5299.0,RedTape Men's Navy Walking Shoes,1589.0,"6,7,8,9,10,11",₹
 RedTape, WHITE  , RLO0655A,5499.0,RedTape Women's White Walking Shoes,1649.0,38,₹
 RedTape, PINK , RLO0623A,6999.0,RedTape Women's Pink Walking Shoes,2099.0,"35,36,37",₹
 RedTape, BLACK, RGS0001,1299.0,RedTape Women's Black Sliders,389.0,"36,37,38,39",₹
 RedTape, BEIGE, RLO0638A,6899.0,RedTape Women's Beige Walking Shoes,2069.0,"35,36,37,38,39",₹
 RedTape, WHITE  , RLO0625A,6999.0,RedTape Women's White Walking Shoes,2099.0,"35,36,37,38,39",₹
 RedTape, BLUE, RLO0584A,6899.0,RedTape Women's Blue Walking Shoes,2069.0,"36,37",₹
 RedTape, BLUE, RLO0634A,6899.0,RedTape Women's Blue Walking Shoes,2069.0,"35,36,37",₹
 RedTape, MAUVE , RLO0646A,6999.0,RedTape Women's Mauve Walking Shoes,2099.0,"35,36,37,39",₹
 RedTape, BLUE, RLO0644A,6999.0,RedTape Women's Blue Walking Shoes,2099.0,"35,36,37,38",₹
 RedTape, PINK , RLO0643A,6999.0,RedTape Women's Pink Walking Shoes,2099.0,36,₹
 RedTape, BLACK, RLO0651A,5499.0,RedTape Women's Black Walking Shoes,1649.0,38,₹
 RedTape, BLUE, RLO0654A,5499.0,RedTape Women's Blue Walking Shoes,1649.0,"35,36,37,38,39",₹
 RedTape, BLACK, RSO2341,5299.0,RedTape Men's Black Walking Shoes,1589.0,"6,7,8,9,10",₹
 RedTape, ICE GREY, RFF0816,2199.0,RedTape Men's Ice Grey Sliders,659.0,"6,7,8,9",₹
 RedTape, OLIVE/YELLOW, RFF0857,2199.0,RedTape Men's Olive/Yellow Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, WHITE  , RFF0825,1799.0,RedTape Men's White Sliders,539.0,"6,7,8,9,10",₹
 RedTape, NAVY BLACK, RFF0881,2199.0,RedTape Men's Black/Navy Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK, RSO2262,4999.0,RedTape Men's Black Walking Shoes,1499.0,"6,7,9,10",₹
 RedTape, WHITE  , RSO2265,4999.0,RedTape Men's White Walking Shoes,1499.0,"6,7,9",₹
 RedTape, AIRFORCE BLUE, RFF0872,2199.0,RedTape Men's Airforce Blue Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, NAVY  , RFF0883,2199.0,RedTape Men's Navy Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK/YELLOW, RTE3701,5199.0,RedTape Men's Black/Yellow Sneakers,1559.0,"6,7,9",₹
 RedTape, BLACK, RTE3704,5199.0,RedTape Men's Black Sneakers,1559.0,"6,7,8,9,10",₹
 RedTape, BLACK, RSO2061,6899.0,RedTape Men's Black Walking Shoes,2069.0,"6,7,8,9,10,11",₹
 RedTape, SILVER, RLV0008,4399.0,RedTape Women Silver Sneakers,1319.0,36,₹
 RedTape, WHITE  , RLV0015,4399.0,RedTape Women White Sneakers,1319.0,36,₹
 RedTape, OFF WHITE , RLO0695,6599.0,RedTape Women's Off White Walking Shoes,1979.0,"35,36,37,38",₹
 RedTape, PINK , RLO0603,6599.0,RedTape Women Pink Walking Shoes,1979.0,"35,36",₹
 RedTape, LILAC, RLV0007,4399.0,RedTape Women Lilac Sneakers,1319.0,"35,36,37",₹
 RedTape, BABY PINK, RLV0018,4399.0,RedTape Women Baby Pink Sneakers,1319.0,"35,36",₹
 RedTape, OFF WHITE , RLV0026,4399.0,RedTape Women Off White Sneakers,1319.0,"36,37,38",₹
 RedTape, BLACK, RLO0691,6599.0,RedTape Women's Black Walking Shoes,1979.0,"35,36",₹
 RedTape, BLUE, RLO0694,6599.0,RedTape Women's Blue Walking Shoes,1979.0,"35,36,37,38",₹
 RedTape, PINK , RLO0693,6599.0,RedTape Women's Pink Walking Shoes,1979.0,"35,36",₹
 MODE by RedTape, MAUVE , RLO0583,6599.0,RedTape Women's Mauve Walking Shoes,1979.0,"35,36",₹
 RedTape, GREY , RLO0636,6599.0,RedTape Women's Grey Walking Shoes,1979.0,"35,36,37,38",₹
 RedTape, NAVY  , RLV0024,4399.0,RedTape Women Navy Sneakers,1319.0,"35,36,37,38,39",₹
 RedTape, WHITE , RLO0295,5695.0,RedTape Women White Walking Shoes,1708.0,"36,37",₹
 RedTape, BLACK, RLO0291,5695.0,RedTape Women Black Walking Shoes,1708.0,"35,36,37,38",₹
 RedTape, BLACK, RLO0461,4499.0,RedTape Women Black Walking Shoes,1349.0,"36,37",₹
 RedTape, SILVER, RLO0587,6599.0,RedTape Women Silver Walking Shoes,1979.0,36,₹
 RedTape, WHITE  , RLO0435,4099.0,RedTape Women White Walking Shoes,1229.0,"36,37",₹
 RedTape, PURPLE , RLO0567,6599.0,RedTape Women Purple Walking Shoes,1979.0,37,₹
 RedTape, NAVY  , RLO0574,6599.0,RedTape Women Navy Walking Shoes,1979.0,37,₹
 RedTape, WHITE  , RLO0595,6599.0,RedTape Women White Walking Shoes,1979.0,36,₹
 RedTape, BLACK, RLV0011,4399.0,RedTape Women Black Sneakers,1319.0,"35,36",₹
 RedTape, BLACK, RLO0561,6599.0,RedTape Women Black Walking Shoes,1979.0,36,₹
 RedTape, NAVY , RLO0294,5695.0,RedTape Women Navy Walking Shoes,1708.0,"35,36,37,38",₹
 RedTape, AIRFORCE BLUE, RFF0814,2199.0,RedTape Men's Airforce Blue Sliders,659.0,"6,7,8,9,10",₹
 RedTape, NAVY  , RSO2254,5299.0,RedTape Men's Navy Walking Shoes,1589.0,6,₹
 RedTape, TEAL  , RFF0802,1799.0,RedTape Men's Teal Thong Flip-Flop,539.0,"6,7,8,9,10",₹
 RedTape, TAN, RTE3572,6999.0,RedTape Men's Tan Moccasin,2099.0,"7,8,9",₹
 RedTape, BROWN, RTE3492,6899.0,RedTape Men Brown Derby Shoes,2069.0,7,₹
 RedTape, BLACK, RTE3551,6899.0,RedTape Men's Black Moccasin,2069.0,7,₹
 RedTape, BLACK GREY, RSO2391,5499.0,RedTape Men Black/Grey Running Shoes,1649.0,"6,7,8,9",₹
 RedTape, TEAK, RTE3282A,7599.0,RedTape Men's Teak Chelsea Boots,2279.0,7,₹
 RedTape, TAN, RTE3197A,7599.0,RedTape Men's Tan Ankle Length Boots,2279.0,"6,7,8,9,10",₹
 RedTape, BORDO, RTE3192A,7599.0,RedTape Men's Bordo Ankle Length Boots,2279.0,"6,7,8,9,10",₹
 RedTape, GREY , RSO1958,5799.0,RedTape Men's Grey Walking Shoes,1739.0,"8,9",₹
 RedTape, BLACK, RTE3191A,7599.0,RedTape Men's Black Ankle Length Boots,2279.0,"6,7,8,9,10",₹
 RedTape, BURGANDY, RLO0292,5695.0,RedTape Women Burgundy Walking Shoes,1708.0,"35,36,37,38,39",₹
 RedTape, BLACK, RLO0541,5199.0,RedTape Women Black Walking Shoes,1559.0,"36,37",₹
 RedTape, RED , RLO0551,5299.0,RedTape Women Red Walking Shoes,1589.0,"36,37,38",₹
 RedTape, WHITE  , RLO0525,5199.0,RedTape Women White Walking Shoes,1559.0,37,₹
 RedTape, WHITE  , RLO0555,5299.0,RedTape Women White Walking Shoes,1589.0,37,₹
 RedTape, NAVY  , RLO0534,5299.0,RedTape Women Navy Walking Shoes,1589.0,"36,37",₹
 RedTape, NAVY  , RLO0544,5199.0,RedTape Women Navy Walking Shoes,1559.0,"36,37,38",₹
 RedTape,  BLACK, RLO0431,4099.0,RedTape Women Black Walking Shoes,1229.0,"36,37,38",₹
 RedTape, BURGUNDY, RLO0432,4099.0,RedTape Women Burgundy Walking Shoes,1229.0,36,₹
 RedTape, NAVY  , RLO0414,4099.0,RedTape Women Navy Walking Shoes,1229.0,36,₹
 RedTape, GREY , RLO0448,4199.0,RedTape Women Grey Walking Shoes,1259.0,37,₹
 RedTape, BLACK, RLO0441,4199.0,RedTape Women Black Walking Shoes,1259.0,"36,37",₹
 RedTape, WHITE  , RLO0305,5395.0,RedTape Women White Walking Shoes,1618.0,"35,36,37",₹
 RedTape, BLACK, RLF0031,3795.0,RedTape Women Black Flats,1138.0,36,₹
 RedTape, NAVY  , RLF0034,3795.0,RedTape Women Navy Sports Sandal,1138.0,36,₹
 RedTape, PURPLE , RLF0038,3795.0,RedTape Women Purple Flats,1138.0,36,₹
 RedTape, ICE GREY, RFF0885,2199.0,RedTape Men's Ice Grey Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, GREY RED, RFF0845,2199.0,RedTape Men's Grey/Red Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, ELECTRIC BLUE, RFF0887,2199.0,RedTape Men's Electric Blue Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, WHITE  , RFF0886,2199.0,RedTape Men's White Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, DARK GREEN, RFF0882,2199.0,RedTape Men's Dark Green Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK/BLUE, RSO1973,5599.0,RedTape Men's Black/Blue Walking Shoes,1679.0,"6,7,9,10",₹
 RedTape, ELECTRIC BLUE, RFF0874,2199.0,RedTape Men's Electric Blue Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK, RSO1952,5799.0,RedTape Men's Black Walking Shoes,1739.0,"6,7,8,9,10,11",₹
 RedTape, DARK GREEN, RFF0876,2199.0,RedTape Men's Dark Green Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, WHITE  , RFF0805,1799.0,RedTape Men White Sunnies Thong Flip-Flops,539.0,"6,7,8,9,10",₹
 RedTape, GREY , RSO2053,6799.0,RedTape Men's Grey Walking Shoes,2039.0,"6,10,11",₹
 RedTape, NAVY  , RFF0862,2199.0,RedTape Men's Navy Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK/WHITE, RFF0852,2199.0,RedTape Men's Black/White Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK GREY, RFF0853,2199.0,RedTape Men's Grey/Black Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK/LIME, RFF0851,2199.0,RedTape Men's Black/Lime Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, ICE GREY, RFF0873,2199.0,RedTape Men's Ice Grey Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, ELECTRIC BLUE, RFF0855,2199.0,RedTape Men's Electric Blue Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK/ORANGE, RFF0854,2199.0,RedTape Men's Black/Orange Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, DARK GREEN, RFF0865,2199.0,RedTape Men's Dark Green Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, OLIVE  , RFF0875,2199.0,RedTape Men's Olive Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK, RFF0884,2199.0,RedTape Men's Black Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, WHITE/MULTI, RTE3636,5199.0,RedTape Men's White/Multi Sneakers,1559.0,"6,7,8,9,10",₹
 RedTape, OLIVE  , RSO2253,5299.0,RedTape Men's Olive Walking Shoes,1589.0,"6,7,8,9",₹
 RedTape, BLACK, RSO2252,5299.0,RedTape Men's Black Walking Shoes,1589.0,"7,9",₹
 RedTape, BLACK, RFF0871,2199.0,RedTape Men's Black Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, NAVY  , RFF0841,2199.0,RedTape Men's Navy Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, GREY , RFF0833,2199.0,RedTape Men's Grey Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK/GREEN, RFF0843,2199.0,RedTape Men's Black/Green Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, LIGHT BLUE , RSO1942,5099.0,RedTape Men's Light Blue Walking Shoes,1529.0,9,₹
 RedTape, BLACK, RSO1951,5799.0,RedTape Men's Black Walking Shoes,1739.0,"6,7,8,9,10",₹
 RedTape, BROWN, RTE3582,6999.0,RedTape Men's Brown Slip-On Shoes,2099.0,7,₹
 RedTape, TAN, RCS0046,3999.0,RedTape Men's Tan Thong Sandal,1199.0,"7,8,9,10,11",₹
 RedTape, BLACK/BLUE, RFF0844,2199.0,RedTape Men's Black/Blue Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, BLACK, RCS0041,3999.0,RedTape Men's Black Thong Sandal,1199.0,"8,9,10,11",₹
 RedTape, BLACK, RTE3611,6999.0,RedTape Men's Black Slip-On Shoes,2099.0,"7,8,9",₹
 RedTape, BROWN, RCS0042,3999.0,RedTape Men's Brown Thong Sandal,1199.0,"7,8,9,10,11",₹
 RedTape, BLACK, RTE3481,6899.0,RedTape Men's Black Derby Shoes,2069.0,"7,8",₹
 RedTape, BLACK, RTE3483,7499.0,RedTape Men's Black Derby Shoes,2249.0,7,₹
 RedTape, BLACK, RTE3571,6999.0,RedTape Men's Black Moccasin,2099.0,"7,8",₹
 RedTape, BLACK, RSO1941,5099.0,RedTape Men's Black Walking Shoes,1529.0,"7,8,9,11",₹
 RedTape, BROWN, RTE2794,6999.0,RedTape Men's Brown Moccasin,2099.0,7,₹
 RedTape, BLACK, RSO1691,5299.0,RedTape Men's Black Walking Shoes,1589.0,"6,7,8,9,10",₹
 RedTape, BLACK, RTE3601,6999.0,RedTape Men's Black Slip-On Shoes,2099.0,"7,8,9",₹
 RedTape, BLACK, RTE3591,6899.0,RedTape Men's Black Slip-On Shoes,2069.0,"8,9",₹
 RedTape, BLACK, RFF0811,2199.0,RedTape Men's Black Sliders,659.0,"6,7,8,9,10",₹
 RedTape, DARK BROWN, RCS0008,3999.0,RedTape Men's Dark Brown Thong Sandal,1199.0,"7,8,9,10,11",₹
 RedTape, LIGHT BROWN, RCS0033,3999.0,RedTape Men's Light Brown Thong Sandal,1199.0,"7,8,9,10,11",₹
 RedTape, BLACK, RCS0036,3999.0,RedTape Men's Black Thong Sandal,1199.0,"7,8,9,10,11",₹
 RedTape, BLACK, RTE3531,6999.0,RedTape Men's Black Derby Shoes,2099.0,"7,10",₹
 RedTape, AIRFORCE BLUE, RFF0824,1799.0,RedTape Men Blue Sunnies Sliders,539.0,"6,7,8,9,10",₹
 RedTape, NAVY  , RFF0827,1799.0,RedTape Men Navy Blue Solid Sunnies Sliders,539.0,"6,7,8,9,10",₹
 RedTape, BLACK, RFF0821,1799.0,RedTape Men Black Solid Sunnies Sliders,539.0,"6,7,8,9,10",₹
 RedTape, NAVY  , RSO1994,4899.0,RedTape Men's Navy Walking Shoes,1469.0,"6,8,9",₹
 RedTape, BLACK, RSO2091,5299.0,RedTape Men's Black Walking Shoes,1589.0,"6,7,8,9,10",₹
 RedTape, ELECTRIC BLUE, RFF0826,1799.0,RedTape Men Blue Sunnies Sliders,539.0,"6,7,8,9,10",₹
 RedTape, BLACK, RFF0801,1799.0,RedTape Men Black Sunnies Thong Flip-Flops,539.0,"6,7,8,9,10",₹
 RedTape, ELECTRIC BLUE, RFF0808,1799.0,RedTape Men Blue Sunnies Thong Flip-Flops,539.0,"6,7,8,9,10",₹
 RedTape, NAVY  , RFF0804,1799.0,RedTape Men Navy Blue Sunnies Thong Flip-Flops,539.0,"6,7,8,9,10",₹
 Bond Street by RedTape, BLACK, BSA2021,4899.0,Bond Street by RedTape Men's Black Walking Shoes,1469.0,"8,11",₹
 RedTape, AIRFORCE BLUE, RFF0803,1799.0,RedTape Men Blue Sunnies Thong Flip-Flops,539.0,"6,7,8,9,10",₹
 RedTape, BLACK, RSO1881,5399.0,RedTape Men's Black Walking Shoes,1619.0,6,₹
 RedTape, DARK GREEN, RFF0812,2199.0,RedTape Men's Dark Green Sliders,659.0,"6,7,8,9,10,11",₹
 RedTape, GREY , RFF0807,1799.0,RedTape Men Grey Sunnies Sliders,539.0,"6,7,8,9,10",₹
 RedTape, BLACK, RSO1991,4899.0,RedTape Men's Black Walking Shoes,1469.0,"6,10,11",₹
 RedTape, BLUE, RSO1264B,6599.0,RedTape Men's Blue Walking Shoes,1979.0,"6,7,10",₹
 RedTape, WHITE  , RSO1565B,5599.0,RedTape Men's White Walking Shoes,1679.0,"6,10,11",₹
 RedTape, WHITE  , RSO1735A,6299.0,RedTape Men's White Walking Shoes,1889.0,"6,9,10",₹
 Bond Street by RedTape, BLUE BLACK, BSA2071,4999.0,Bond Street by RedTape Men's Black And Blue Walking Shoes,1499.0,"8,10,11",₹
 RedTape, BLACK, RSO1621,6299.0,RedTape Men's Black Walking Shoes,1889.0,"6,9,10",₹
 RedTape, WHITE  , RFF0735,1999.0,RedTape Men's White Sliders,599.0,"6,7,8,9,10,11",₹
 RedTape, WHITE  , RSO1605,6299.0,RedTape Men's White Walking Shoes,1889.0,"6,7,9,10,11",₹
 RedTape, GREY , RFF0823,1799.0,RedTape Men Grey Solid Sunnies Thong Flip Flops,539.0,"6,7,8,9,10",₹
 RedTape, NAVY  , RSO1604,6299.0,RedTape Men's Navy Walking Shoes,1889.0,6,₹
 RedTape, BLACK, RSO1301A,5499.0,RedTape Men's Black Walking Shoes,1649.0,10,₹
 RedTape, NAVY  , RCS0034A,3999.0,RedTape Men's Navy Thong Sandal,1199.0,"7,8,9,10,11",₹
 RedTape, BROWN, RCS0032A,3999.0,RedTape Men's Brown Thong Sandal,1199.0,"7,8",₹
 RedTape, WHITE  , RSO1295A,5499.0,RedTape Men's White Walking Shoes,1649.0,"6,7,8,9",₹
 RedTape, BLACK, RSO1291A,5499.0,RedTape Men's Black Walking Shoes,1649.0,10,₹
 RedTape, BLACK, RCS0031A,3999.0,RedTape Men's Black Thong Sandal,1199.0,8,₹
 RedTape, BORDO, RTE2782A,6599.0,RedTape Men's Bordo Slip-On Shoes,1979.0,"7,8,9,10",₹
 RedTape, WHITE  , RSO1305A,5499.0,RedTape Men's White Walking Shoes,1649.0,9,₹
 RedTape, BLACK, RTE3401A,6799.0,RedTape Men's Black Derby Shoes,2039.0,"8,9",₹
 RedTape, TAN, RTE2803A,6199.0,RedTape Men's Tan Slip-On Shoes,1859.0,"7,8,9,10",₹
 RedTape, BLACK, RSO1311A,5499.0,RedTape Men's Black Walking Shoes,1649.0,"6,7,8",₹
 RedTape, NAVY  , RCS0004A,3999.0,RedTape Men's Navy Thong Slippers,1199.0,"7,8,9,11",₹
