product_url,product_name,product_id,product_brand,mrp,price,currency,product_sizes,size_country,importer_address,image_urls
https://www.aldoshoes.in/men/men-footwear/sneakers/rex001043/REX001043.html,Rex Men's Black Sneakers,REX001043,Aldo,9999.0,4999.0,₹,"7,7.5,8,9,9.5,10,10.5,11,12",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwd8998ba8/large/um3hsin7n65rf3e_AABEr94y4lk9mvYprnzLjWAZa_rex-001-002-043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw1407a17d/large/um3hsin7n65rf3e_AAAptSNzioZp2lC73duhcVqaa_rex-001-002-043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwd1c5a82f/large/um3hsin7n65rf3e_AABToPfdVtrnBAarkioYfIToa_rex-001-002-043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw837c72c9/large/um3hsin7n65rf3e_AAAEp-wQ5zcOuADyHK9ZOnQma_rex-001-002-043_4.jpg"
https://www.aldoshoes.in/men/men-footwear/sneakers/rex115043/REX115043.html,Rex Men's White Sneakers,REX115043,Aldo,9999.0,4999.0,₹,"7,7.5,8,9,9.5,10,10.5,11,12",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwbaf2811b/large/um3hsin7n65rf3e_AADZbFSd45EiUAeBWMWAv3Bha_rex-115-002-043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw4b696865/large/um3hsin7n65rf3e_AAAIsOYvivdiew4Bx0WvxqSWa_rex-115-002-043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw5caa6271/large/um3hsin7n65rf3e_AAAfxQ87leDjqI_Uw1TXZHVpa_rex-115-002-043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw326af8bd/large/um3hsin7n65rf3e_AADKCrmZVu-GXoxlv76TsgCXa_rex-115-002-043_4.jpg"
https://www.aldoshoes.in/call-it-spring/men/men-footwear/shoes/ashe110029/ASHE110029.html,Ashe Men's Other White Shoes,ASHE110029,Call It Spring,9999.0,5999.0,₹,"8,9,10,11",US Size,"Apparel Group India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/ofpmu0389u4dc1j_AAAlGtDqQfznqbCYwrw7MjwKa_ashe110_1.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/ofpmu0389u4dc1j_AADHGGUyXaCjZ4wUtHU6KoTMa_ashe110_2.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/ofpmu0389u4dc1j_AABZZ8KloeM5-mdf_zPILkE_a_ashe110_3.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/ofpmu0389u4dc1j_AADhFHAyvyn-hknze1o4oS3ca_ashe110_4.jpg?dl=1"
https://www.aldoshoes.in/women/ladies-footwear/sneakers/binx001029/BINX001029.html,Binx Women's Black Joggers,BINX001029,Aldo,8999.0,2700.0,₹,"5,6,6.5,7,7.5,8,8.5,9,10",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwd99d3f57/large/xirjzrjsbmcy5tu_AABbWPyscVLsvKfwCcdmOTLfa_binx-001-002-029_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwa36cecfd/large/xirjzrjsbmcy5tu_AAAmwZiafVXAM-JoWrDo8-Rsa_binx-001-002-029_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwb5395662/large/xirjzrjsbmcy5tu_AABh6dRgWPdpzgCe2mJlZFsia_binx-001-002-029_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwc35e8515/large/xirjzrjsbmcy5tu_AADTi2GAWZ4FjYScAVkVtZLTa_binx-001-002-029_4.jpg"
https://www.aldoshoes.in/call-it-spring/men/men-footwear/shoes/ashe001029/ASHE001029.html,Ashe Men's Black Shoes,ASHE001029,Call It Spring,9999.0,5999.0,₹,"8,9,10,11",US Size,"Apparel Group India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/ofpmu0389u4dc1j_AAAClgabca3l1UmVddlHP8eea_ashe001_1.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/ofpmu0389u4dc1j_AAC6xthWt3c0qwsNr46mV0Nwa_ashe001_2.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/ofpmu0389u4dc1j_AADpc323EScCecsvdGdVRAkba_ashe001_3.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/ofpmu0389u4dc1j_AADpN29-NhHcT6F5-XZOK19Ia_ashe001_4.jpg?dl=1"
https://www.aldoshoes.in/women/ladies-footwear/heels/zulian001/ZULIAN001.html,Zulian Women's Black Block Heel Shoes,ZULIAN001,Aldo,6999.0,2100.0,₹,"5,6,6.5,7.5,8,8.5,9,7,10",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw0b65b7a9/large/7b1guwz4nvxhiw9_AABhS2Brp7PxtYVqLVepcw-9a_zulian-001-001-043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw891034a9/large/7b1guwz4nvxhiw9_AAD-HAFxv5dtPeBQijwXD4yba_zulian-001-001-043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw5bb2d7ce/large/7b1guwz4nvxhiw9_AAANErjNjvF1O_4MIjAbSgFTa_zulian-001-001-043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwccda41f0/large/7b1guwz4nvxhiw9_AAATmIStLA5CD2vwUCXHcnTla_zulian-001-001-043_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/heels/Vak653051.html,Vak653051,Vak653051,Aldo,9999.0,4000.0,₹,"5,6,6.5,7,7.5,8,8.5,9,10,11",US Size,,"https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwe591e07a/large/7b1guwz4nvxhiw9_AADIVj8kayo4N5yYFtppbJ6Na_vak-653-002-051_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw15658126/large/7b1guwz4nvxhiw9_AABfdiQ_Bvc97nk0nMCifBzla_vak-653-002-051_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw15385981/large/7b1guwz4nvxhiw9_AAB2Jq2t1OzXoA6bLFec07iia_vak-653-002-051_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwf2a67b63/large/7b1guwz4nvxhiw9_AAAy_Qj5BH1nEliDr7UuiR8ca_vak-653-002-051_4.jpg"
https://www.aldoshoes.in/men/men-footwear/sneakers/aces100043/ACES100043.html,Aces Men's White Sneakers,ACES100043,Aldo,21999.0,13199.0,₹,"7.5,8,9,10,11",US Size,"Apparel Group India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AAAMo__ZHN9KfU4PKNA1xEnja_aces100_1.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AACs534Y7Led_aSWd8d5yiBZa_aces100_2.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AACfbEHDsMDIKGutJDB9Uxb1a_aces100_3.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AABuo8YTc4ls7NY9oG1KbD4na_aces100_4.jpg?dl=1"
https://www.aldoshoes.in/women/ladies-footwear/sneakers/Gung100008.html,Gung100008,Gung100008,Aldo,8999.0,4499.0,₹,"5,6,6.5,7,7.5,8,8.5,9,10,11",US Size,,"https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw5b343b72/large/xirjzrjsbmcy5tu_AADG-FIe2tXa5r3sv9sVIKoua_gung-100-002-008_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw6a0cfb4e/large/xirjzrjsbmcy5tu_AAAjqAzUH3i8GBF6jPya4eiQa_gung-100-002-008_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwf6a6ad8a/large/xirjzrjsbmcy5tu_AAC0cprR7Kg-_yEUzRDI17XDa_gung-100-002-008_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw46f6875f/large/xirjzrjsbmcy5tu_AABbFJOJ0UGNEW8x4zBC-iIfa_gung-100-002-008_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/sneakers/Gung001008.html,Gung001008,Gung001008,Aldo,8999.0,4499.0,₹,"5,6,6.5,7,7.5,8,8.5,9,10,11",US Size,,"https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwbf9bb748/large/xirjzrjsbmcy5tu_AAB9ROMg6-fGdGUqbGY3yvY8a_gung-001-002-008_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwb470c734/large/xirjzrjsbmcy5tu_AABuQgy2P8yTgT9eUplJI8cIa_gung-001-002-008_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw64610210/large/xirjzrjsbmcy5tu_AAC_S1r16u_WR5RExV90SO1Ma_gung-001-002-008_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw62e09eb8/large/xirjzrjsbmcy5tu_AADI2Q2XNrlGF_1PL5YdD5kia_gung-001-002-008_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/sneakers/fran966044/FRAN966044.html,Fran Women's Bone Multi Sneakers,FRAN966044,Aldo,9999.0,3000.0,₹,"5,6,6.5,7,7.5,8,8.5,9",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw560c2f15/large/xirjzrjsbmcy5tu_AAAhJ63m28s62T8sCAX2iu7ya_fran-966-002-044_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw4af08a6a/large/xirjzrjsbmcy5tu_AACtbTEB_gVFOvQIFyyNl4CXa_fran-966-002-044_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw3861f1e6/large/xirjzrjsbmcy5tu_AAB27IhZBo5my7JCMDSZa2Zka_fran-966-002-044_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw3ed18c0b/large/xirjzrjsbmcy5tu_AADqi91MB-kwQbX7HPc6oQx3a_fran-966-002-044_4.jpg"
https://www.aldoshoes.in/call-it-spring/women/ladies-footwear/sneakers/lexxii320017/LEXXII320017.html,Lexxii Women's Bright Green Sneakers,LEXXII320017,call-it-spring,6999.0,3499.0,₹,"6,6.5,7.5,8.5",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwfa72685e/large/yhbtalckxkkhzp2_AABIJx5CAitA549juYtphXzNa_lexxii_green_320-003-017_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw3971ec16/large/yhbtalckxkkhzp2_AAARc7uWJEkJ6fzLDieDoQsea_lexxii_green_320-003-017_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw4a49113f/large/yhbtalckxkkhzp2_AAAYM7YlJi63X0yAoreOZEhEa_lexxii_green_320-003-017_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwcc842d04/large/yhbtalckxkkhzp2_AADDX7NRFNar17OvG7_qFmhRa_lexxii_green_320-003-017_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/sandals/acaswen981043/ACASWEN981043.html,Acaswen Women's Footbed,ACASWEN981043,Aldo,7999.0,3999.0,₹,"5,6,6.5,7.5,8.5,9,10",US Size,"Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/5hv2zisvvu3cuyd_AAASt7twkS07y-h36QChiPXua_acaswen981_1.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/5hv2zisvvu3cuyd_AABFq5t11MfysV8_eNIXIwE-a_acaswen981_2.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/5hv2zisvvu3cuyd_AAAYGr8BWHOJ5q0jgdcfYn_Ya_acaswen981_3.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/5hv2zisvvu3cuyd_AAA53l3zycC2bm5earsZ5F4Ha_acaswen981_4.jpg?dl=1"
https://www.aldoshoes.in/men/men-footwear/boots/bach001043/BACH001043.html,BACH001043,BACH001043,Aldo,20999.0,12599.0,₹,"7.5,8,9,10,11,12",US Size,"Apparel Group India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AABM0QBSfvLNINN5lLEjzdgZa_bach001_1.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AABbFe1Qeww1_r57KRLgBX2Da_bach001_2.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AAAWZKNBeAjm8d95BoRg8fsZa_bach001_3.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AAA6zqnaBFWWFjB2t4vSwlLFa_bach001_4.jpg?dl=1"
https://www.aldoshoes.in/men/men-footwear/sneakers/aveo004043/AVEO004043.html,Aveo Men's Open Black Sneakers,AVEO004043,Aldo,,13999.0,₹,"7,7.5,8,9,10,11,12",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw3190d646/large/zg60ew0fa73tqdl_AAC0gM6YdiguaTgcxJ2-Vu56a_aveo004043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwfda64427/large/zg60ew0fa73tqdl_AADjWQhQm0b8sFgEO6G5lTQ9a_aveo004043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwa1c73d7a/large/zg60ew0fa73tqdl_AAAllfJBM8RZaP2MsVehe_uha_aveo004043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw114f6d26/large/zg60ew0fa73tqdl_AABXmJMVtK6SK60BmWjhdRKTa_aveo004043_4.jpg"
https://www.aldoshoes.in/call-it-spring/women/ladies-footwear/sneakers/avaa270008/AVAA270008.html,Avaa Women's Bone Sneakers,AVAA270008,call-it-spring,5999.0,2400.0,₹,"5,6,6.5,7,7.5,8,8.5,9,10",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw2478b1ec/large/yhbtalckxkkhzp2_AACOBjYB70DQR0wdvkjrhvdTa_avaa_beige_270-002-008_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw1909d529/large/yhbtalckxkkhzp2_AABBSt7YExyupGfo0m55WLBJa_avaa_beige_270-002-008_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw7345fbb6/large/yhbtalckxkkhzp2_AABiEv-Jgqe8-flb9xt4t5NCa_avaa_beige_270-002-008_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwc41dcc16/large/yhbtalckxkkhzp2_AADI0efTX4fZkbKM37yQE-21a_avaa_beige_270-002-008_4.jpg"
https://www.aldoshoes.in/men/men-footwear/sneakers/dayo001008/DAYO001008.html,Dayo Men's Black Sneakers,DAYO001008,Aldo,,14999.0,₹,"7,7.5,8,9,10,11,12",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw1b75d43b/large/pxk47wepx1zn49a_AADeCovEwqkAjD3tG19HEvrIa_DAYO001008_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw1214993c/large/pxk47wepx1zn49a_AACbN1W745C02tKu9B8JAHdPa_DAYO001008_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw4ce7a129/large/pxk47wepx1zn49a_AAAEv9RNu3bSeLV2OrkM3DZ9a_DAYO001008_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwb4793ed8/large/pxk47wepx1zn49a_AACtJfFTIFfC85JWxnKS3MEPa_DAYO001008_4.jpg"
https://www.aldoshoes.in/men/men-footwear/boots/bach200043/BACH200043.html,BACH200043,BACH200043,Aldo,20999.0,12599.0,₹,"7.5,8,9,10,11,12",US Size,"Apparel Group India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AADA0N_Ce4jksS0lbYRS3j36a_bach200_1.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AACpWFYuOR5lNr3bIkPSRPuoa_bach200_2.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AABg4sRTRcg9qx2IkMViU6OKa_bach200_3.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AABHa34ky5WTd9g92ia_eSTfa_bach200_4.jpg?dl=1"
https://www.aldoshoes.in/women/ladies-footwear/sandals/Oceriwenflex007029.html,Oceriwenflex007029,Oceriwenflex007029,Aldo,7999.0,4799.0,₹,"5,6,6.5,7,7.5,8,8.5,9,10,11",US Size,,"https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw69ea03dc/large/xirjzrjsbmcy5tu_AADeLpE29TiCxH9s_NWu4W46a_oceriwenflex-007-002-029_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw0deefe87/large/xirjzrjsbmcy5tu_AAA5Cej4eztSo1ntK1QhFIuua_oceriwenflex-007-002-029_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwae2facf1/large/xirjzrjsbmcy5tu_AADRLGcS3UbBWQeBnfbyKfiEa_oceriwenflex-007-002-029_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw15c8b6ef/large/xirjzrjsbmcy5tu_AACmCDnhlFMiYCCxOwIHkWs5a_oceriwenflex-007-002-029_4.jpg"
https://www.aldoshoes.in/men/men-footwear/casual-shoes/demetriflex-w230043/DEMETRIFLEX-W230043.html,Demetriflex-W Men's Light Brown Moccasins,DEMETRIFLEX-W230043,Aldo,14999.0,8999.0,₹,"7,7.5,8,9,9.5,10,10.5,11,12,13",US Size,"Apparel Group India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AABUMlT1aBmFVQxXoOE2q_w8a_demetriflex-w230_1.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AACh3cu2L-i1ii_P0T1_H2APa_demetriflex-w230_2.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AADpWRYVI19KGsC5YcjEjD_4a_demetriflex-w230_3.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/x2a44iwcd58bq1t_AACw7hHMWh27JVWtyTXMfcWka_demetriflex-w230_4.jpg?dl=1"
https://www.aldoshoes.in/women/ladies-footwear/sandals/oceriwenflex001029/OCERIWENFLEX001029.html,Oceriwenflex Women's Black Flat Sandals,OCERIWENFLEX001029,Aldo,7999.0,2400.0,₹,"5,6,6.5,7,7.5,8,8.5,9",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw123cb385/large/xirjzrjsbmcy5tu_AABl1C0ZW-3AZguSb7D9cGmOa_oceriwenflex-001-002-029_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwb7b7c1c7/large/xirjzrjsbmcy5tu_AACy20rbPwyrcZpI_z4MS_Cza_oceriwenflex-001-002-029_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw60a6abe7/large/xirjzrjsbmcy5tu_AADXWsJlqZKiClH88yHDKZVza_oceriwenflex-001-002-029_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw872882cb/large/xirjzrjsbmcy5tu_AACqbD_1y-C_ZMwVfRIQbFNSa_oceriwenflex-001-002-029_4.jpg"
https://www.aldoshoes.in/men/men-footwear/loafers/hattemseflex220043/HATTEMSEFLEX220043.html,Hattemseflex Men's Cognac Dress Loafers,HATTEMSEFLEX220043,Aldo,15999.0,9599.0,₹,"7,7.5,8,9,9.5,10,10.5,11,12,13",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw651c96e4/large/um3hsin7n65rf3e_AADoemJrjYmd3twt9jPFkWC_a_hattemseflex-220-001-043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw144b0321/large/um3hsin7n65rf3e_AADsFekSedKzb7D758TW-L-Ka_hattemseflex-220-001-043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwaaac23c0/large/um3hsin7n65rf3e_AAC79-ii1JviZDH9d1rMTohGa_hattemseflex-220-001-043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwc2b89692/large/um3hsin7n65rf3e_AAASCSSCln724Qzd6JamhL2ia_hattemseflex-220-001-043_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/sandals/grirawiaflex653051/GRIRAWIAFLEX653051.html,Grirawiaflex Women's Rose Gold Flat Sandals,GRIRAWIAFLEX653051,Aldo,6999.0,2100.0,₹,"5,6,6.5,7,7.5,8,8.5,9,10",US Size,"Major Brands India Pvt. Ltd. Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw88223924/large/xirjzrjsbmcy5tu_AACOWXIQ19CWLcavTTBhVgbya_grirawiaflex-653-002-051_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw38333efa/large/xirjzrjsbmcy5tu_AADaTuT9-eiyz93INOpz-J2Ma_grirawiaflex-653-002-051_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw73b687e0/large/xirjzrjsbmcy5tu_AABDO5Lgb1wVcSyPUjeuDuMha_grirawiaflex-653-002-051_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwbd366c63/large/xirjzrjsbmcy5tu_AABhMCmhn-8R-LH-ei95bv2Aa_grirawiaflex-653-002-051_4.jpg"
